,State,Hotel,Year,Rating,Traveldate,Reviews,Username,Sentiment,Sentiment_score
2975,Terengganu,Primula Beach Hotel,2018,3,1/3/2018,"family dissapointed way hotel look outside. look run old. son said like old buildings horror stories. reception pleasant staff friendly accomodating. went room. big corner suite room. spacious smell dusty. room decor old know old looks surrounding decor. bed hard could feel bed spring poking body. toilet huge jakuzzi sadly water outlet leaking hose tub made big water mess whole bathroom area. also dripping leak hose toilet seat water spurt hose well. swimming pool big clean, see water murky clear like usually clean swimming pool. whole hotel need revamp surrounding, building facilities. painting wall also peeling made looks ugly. I'm sad write review always loved primula hotel kid. 30 years ago. glory days hotel gone drain. Please something hotel. great staffs reception, house keeping fnb. time revamp make great again.",dyanah2775,Positive,0.104012346
2976,Terengganu,Primula Beach Hotel,2018,1,1/3/2018,"lobby, itÃÂs complete disaster. Room 322 bathroom serious issues. Water shower area flows bathroom guess what? entire bathroom flooded. Dirty. sick. Breakfast lousy. Food tasteless. Worst, staff ensure spoon provided food, leaving customers using hands take food. Choices awfully bad. donÃÂt feel clean. Smelly room. plug points old looked dangerous. CouldnÃÂt utilise press several times. Beds alright. still hated stay there. seriously think hotel rated priced. Please think twice traveling family.",Shagila V,Negative,-0.380952381
2977,Terengganu,Primula Beach Hotel,2018,2,1/2/2018,Luckily stayed 1 night only..service bad..check 16.30hrs..no towels.try get 1 housekeeper guy cleaning next room got rude reply..only got towels speaking manager...the balcony sliding door faulty.couldn't lock..so bringing kids better check lock 1st.However F&B Manager duty night nice guy..He working better Hotel rather working Primula..no primula stay future..,Dirman R,Positive,0.233333333
2978,Terengganu,Primula Beach Hotel,2017,3,1/12/2017,Old hotel room cleaned.Need call housekeeping request towel bath mat.Can consider room refurbishment.This hotel great location near beach nice swimming pool kids.,Yanti,Positive,0.4
2979,Terengganu,Primula Beach Hotel,2017,4,1/12/2017,"stayed room level 11, think renovated room considering old-school exterior look hotel, great. room spacious comfortable. setback think thereÃÂs tub bathroom. breakfast buffet also great. staff really took time replenishing buffet. Probably due high occupancy rate weekend.",ShazieZaini,Positive,0.3725
2980,Terengganu,Primula Beach Hotel,2017,3,1/10/2017,"stayed hotel twice two months, safely say hotel good place stay visiting Kuala Terengganu, even newest best. Ample safe parking important searching locations, always hit miss hotels claim parking others commented, usually inadequate always safe. Primula located beach far KT's Chinatown offers options within walking distance 10-15 minute drive. Swimming Pool small usually crowded beach clean appears safe. rooms old still reasonable although stays, lights/powerpoints work. bathrooms spacious clean enough, although shower stall partition allow shower spray wet toilet area become slippery warned. Breakfast basic egg station manned grumpy cooks show time despite restaurant open service. Food selection limited fussy eaters. Food replenished time go early could end eating leftovers. Staff throughout hotel behave like indentured serve expect friendly. Even doormen stand around watch open doors lobby yourself. return stay found better place to.",Trimix168,Positive,0.205906593
2981,Terengganu,Primula Beach Hotel,2017,1,1/11/2017,"Stayed hotel due workshop held here. disappointing experience throughout two nights stay: 1. Basement parking - parking bays puddles water due uneven flooring. Tripping hazard. smell cat feces overwhelming. 2. Room - outdated furniture finishing. Flat screen TV limited channels. Cleanliness so. Housekeeping forgot provide slippers bathroom mat, request. put room infected tiny cockroaches! literally everywhere, even bed sleeping! Totally unacceptable! 3. WiFi - slow, almost non working speed. something important better staying budget hotels. Definitely wonÃÂt coming back. reason stayed due convenience workshop attended held here.",murdoc82,Negative,-0.035714286
2982,Terengganu,Primula Beach Hotel,2017,2,1/11/2017,"Stayed Primula Beach Resort overnight yesterday (4.11.2017) end treasure hunt Kuala Lumpur. complaints initially upon check-in - hotel lobby grounds, though dated, lovely ambience. impression ended soon stepped room (No 518). view beach pool beautiful balcony, room musty odour. Considering old hotel was, ready accept turning night saw tiny cockroaches bed, along edges, floor, bedside table. One scurried across pillow. late checking morning, decided brave uncomfortable night. sleep well fear something would crawl ear. tiled floor shower area bathroom mouldy, too. Shocked supposed ""international class business resort"". Urghhh never unless hotel goes complete major overhaul.",Suat Ling,Positive,0.085576923
2983,Terengganu,Primula Beach Hotel,2017,3,1/10/2017,"Last time almost 15 years ago, current visit overnight enough kids fun beach pool. Pool still child safe shallow point already 3 feet deep, children. parents decent swimming experience recommended, yes, coz pool deepest 5 feet deep, child lose able keep danger. rooms gotten sure already renovated LCD tv box tv. Cleanliness still good. Breakfast bit simple 3-4 types porridge, nasi dagang, noodle american breakfast (breads) ... Adequate.",fat_miao,Positive,0.177777778
2984,Terengganu,Primula Beach Hotel,2017,5,1/10/2017,stayed 2 days. room nice. Id loves view. spectacular. food go la. foods limited. offer more. Service fast. front office great job. Really recommended.,Isaac,Positive,0.404081633
2985,Terengganu,Primula Beach Hotel,2017,4,1/10/2017,"PRIMULA BEACH HOTEL ROOM: twin bedded room clean ample space, verandah facing sea. mini fridge, safety box, iron, toiletries (but teeth brush). Toilet hot/cold shower lack bath tub. Aircond functions well. Simple Astro Channel provided. FACILITIES: Mini gym (not using) kids friendly swimming pool water slide. bring towel come 11am. WIFI: Single sign password protected wifi lobby room. Bandwidth good. F&B: Nasi Dagang breakfast superb! PARKING: Complimentary outdoor parking guest. OTHERS: OBike (paid) provided front hotel. Good going Batu Buruk Beach playground located nearby.",RED,Positive,0.370767196
2986,Terengganu,Primula Beach Hotel,2017,2,1/8/2017,"checked hotel 3-night business trip August. return trip stay back 2009. admit disappointment maintenance rooms. kaput lights replaced, room finishes dated. also found quite big amount ants kettle floating water working table, well single sofa. asked change room suggested house keeping staff came clean room, went counter insisted talk manager, moved another room, also ants, much lesser.The food generally acceptable signature nasi dagang heard delicious. vegetarian, however, finds difficult find acceptable choice dishes buffet lunch, 3.5-star rated hotel. staff general friendly attentive, though.",hongching,Positive,0.105853175
2987,Terengganu,Primula Beach Hotel,2017,2,1/9/2017,"hotel good word mouth among people true all. time promote rooms hotel, said bath tub deluxe room checked - BATH TUB! Asked lady reception answer - OWH RENOVATED DELUXE ROOMS TOOK BATH TUBS, SORRY. that, air conditioner old. Please provide enough foods breakfast - TOP UP! good things king bed comfortable pool good!",AQAJ,Positive,0.418181818
2988,Terengganu,Primula Beach Hotel,2017,1,1/8/2017,"hotel expensive staying here, say, still overpriced. Breakfast poor, mosquitoes swarming round everywhere, including baked goods. coffee looked like tar tasted bad. iron room belongs museum, burnt hole business shirt. receptionist gall blame problem! let beach front location fool you; litter weeds make look third world. top off, four legged rodent scurry bathroom morning bed. Lord help wife kids me. never stay again. Demolition way forward.",SignalFamily,Negative,-0.245833333
2989,Terengganu,Primula Beach Hotel,2017,5,1/8/2017,"final 5 nights Malaysia best hotel yet return UK. complaints everything really good - Room, pool,breakfast buffet, location. Looking bad reviews TripAdvisor presume another hotel town name ?",tigergent,Positive,0.25
2990,Terengganu,Primula Beach Hotel,2017,2,1/7/2017,dated hotel prepaid package deal idea value! Arrived room find towels problem getting them. Went bayou restaurant meal told pizza( menu ). One meal arrived different ordered one meal cooked(raw) chicken. GOOD! Overall room ok staff ok avoid restaurant go local.,jjmacMorrinsville,Positive,0.182142857
2991,Terengganu,Primula Beach Hotel,2017,1,1/7/2017,"worst ever disgusting experience staying called 4 star hotel. room super dirty outrageous , full cockroaches around bed panels blood stains bed sheet..! Terrible experience ever !!!",Ramya R,Negative,-0.54702381
2992,Terengganu,Primula Beach Hotel,2017,1,1/6/2017,"usual, always provide honest feedback reviews......& never write badly reviewed although place meet certain levels family expectations. However, review, choice raise concerns terrible service & experience. 1st time decided take seriously comments posted tripadvisor. Based last experience, one best Hotel Kuala Terengganu. Really make big mistake & sure, last stay hotel. 1. Unclean room & dirty (cigarette butt, dusk, cockroach. Nonsmoking room/floor but.....) 2. Unfriendly staff especially front counter 3. bother customer safety & concerns. Staying 9 & 16 years old kids & 1st room 1st left building & 2nd room right building. made advance request week travelling follow-up 1 day travelling connecting room least next other. Unfortunately, check in, everything order & cooperation front counter although purposely check-in 3.30pm. 4. Worst breakfast... enough food & slow service. 5. & highlighted...but think, waste time hotel.. Primula Management Team, thank ""good"" service Regards",Nizamya,Negative,-0.063271605
2993,Terengganu,Primula Beach Hotel,2017,2,1/7/2017,"hotel two positives: One: situated right next sea open access beach, one really enjoy lovely view sound waves hotel balcony. Two: Rooms spacious lovely wooden floors, flat acreen tv large bathroom shower cubicle. ends. guest experience arrival check-in less professional staff know correctly read Booking.com reservation insisted booked one room. argue produce online reservation confirmation, despite fact print-out never bothered turn page. disappointments kept coming... run-down swimming pool desperate need serious make-over. filthy coffee bar beach level...I shocked see state floor tables said bar swimming pool looks like turned storage space. fooled lovely vibrant pictures cocktails sunset...no alcohol hotel. order room service...Food standard. Response time front desk extremely slow. phone rings rings... Hairdresser charges ridiculous amounts looks like 3rd class experience. sound sea open door, would cancelled second night...am still considering whether really worth it. back soon. Sad really since potential really great place. Upgrade facilities. Clean up. Retrain staff ensure courteous efficient! Improve menu. let place slip further.",ellep0t,Positive,0.0625
2994,Terengganu,Primula Beach Hotel,2017,3,1/7/2017,"Primula Beach Hotel definitely classy hotel 10 years ago, bit run-down now. checked executive suite found room bit old. reflecting reception, shifted newly renovated suite. wondered given newly renovated suite first place. Nevertheless, staffs friendly helpful. hotel F&B much desirable. Better hit town decent food.",wmloke13,Positive,0.218265993
2995,Terengganu,Primula Beach Hotel,2017,2,1/5/2017,"stay premier deluxe room May 2017. paid MYR 340.00 per night whereas rate hotel website MYR 180. asked big differential rates, hotel clarified room booked premier deluxe room whereas advertised website deluxe room. difference two rooms premier room recently refurbished. rooms sea views. checked in, disappointed room appears new all. addition, room infested ants. made cup coffee left table came back later, cup full ants. room come face hand towels - expected premier deluxe room. thought face towels basic necessity! addition, way bathroom constructed, half floor outside shower area get wet shower. Wifi room free extremely weak - good available. breakfast basic. Enough start day, lacks variety choice. However, hotel excellent seaview - consolation. beach door step hotel beautiful. eating restaurants coffee shops nearby. nearest food outlet 15 minutes walk away. resort hotel, city centre near wet market China town. far walk. Need take cab. visiting Kuala Terengganu, visit China town must - character own, colorful must visit. China town place, think able get beer.",Stephen O,Positive,0.201441838
2996,Terengganu,Primula Beach Hotel,2017,2,1/4/2017,"previous visit, choose Primula best hotel stay Kuala Terengganu seafront view. Nothing much say. sadly see hotel poorly manage internally externally. ambience totally outdated. Buffet spread even lunch breakfast standards quality. management please pay attention hotel quality. Pls bring back title best hotel unwind great holiday Kuala Terengganu. However, would like extend appreciation staff Mr Jagjit hospitality good service. Keep good work .",anjeburnatan,Positive,0.244444444
2997,Terengganu,Primula Beach Hotel,2016,4,1/7/2016,"fasting month.. choices 'sahur' meal limited, many choices foods available say that, may enjoy view beach side, close hotel may spend morning evening sitting beach, may also sit balcony enjoy scenery room sea-view type... lovely cleanliness level okay hotel quite close several eateries, within walking distance.. worries looking proper dining, yes, drive call taxi",nicina,Positive,0.292063492
2998,Terengganu,Primula Beach Hotel,2016,2,1/3/2017,reached hotel 12 noon. room ready decided lunch hotel restaurant. offer us buffet lunch RM40/person. walked food counter see menu offered. Sadly fruit fresh. Chicken fresh. Many food already finish still offer price. checked . towel room. Need wait half hour towel. pool dirty. Never recommend others.,hairinaazmi,Negative,-0.070833333
2999,Terengganu,Primula Beach Hotel,2016,4,1/12/2016,"bit run still nice hotel stay spacious clean room. sea view room make us feel relax peaceful mind. Breakfast ok, nothing great service really need improve. get towel 6.00pm reason many people check hotel....",suriani66,Positive,0.45952381
3000,Terengganu,Primula Beach Hotel,2016,3,1/12/2016,love view room pity service poor. room towel available 4pm. next day room service still use yesterday's towel... fresh towel available 4pm... pool towel.. sad ?? guard asked us use room towel... bad... bad... still enjoy food view. furniture look old. There's ants everywhere room. came wood panel. resort needs make new management.,SheraJeri,Negative,-0.012587413
3001,Terengganu,Primula Beach Hotel,2016,3,1/12/2016,"days ago stay premise.. arrived late, friends checked us.. room cleanliness ok. foul carpet smell. nice medium size flat screen tv. bathroom ok. hot shower maybe faulty constantly pour hot water tap adjusted level.. nice pillow.. mattress hard side.. comfortable.. sleep quality good hotel location bit away main road.. room facing left side Batu Buruk Beach.. Nothing much.. breakfast awfull.. even 3* menu.. come Banana & Pineapple fruit choice..?? burned omellete? keropok lekor? cereal also limited.. pastry also much.. know simply this.. better opt cheaper premise u save good breakfast & nice dinner.. FULL STOP",Wan_Merah_8777,Positive,0.264935065
3002,Terengganu,Primula Beach Hotel,2016,2,1/8/2016,"stayed business trip. Unfortunately overall view, show hotel four stars hotel. Old structure, blockage floor trap (flood bathroom), lights work..i much say positive hotel. Sorry say, value money.",Sulaiman H,Positive,0.005454545
3003,Terengganu,Primula Beach Hotel,2016,3,1/10/2016,deluxe room quite spacious interior bit old. clean dust TV cabinet. shower small. water splashed lot. pool construction. beach clean. breakfast ok.,sunshirashine,Positive,0.280555556
3004,Terengganu,Primula Beach Hotel,2016,1,1/7/2016,"beach downstair. Nice clean sands. hotel old rusty furnitures. hospitality rusty too, walm welcome. smile. local food nasi dagang average. crave it, better find stalls nearby hotel. room dirty, hairs dirt rhe carpet/floor.",aprezal,Positive,0.212962963
3005,Pulau Pinang,Summer Tree Hotel,2023,5,1/11/2023,"came young family, search hotel nice beach build sand castle swim. things important us: Location - wanted find place beach. Angsana beach located away city Batu Feringghi. children fell ill visit travel either BF Tanjung Bungah Tanjung Tokong find private clinic. However didnÃÂt mind location wanted avoid bustling city Georgetown. Room - couldnÃÂt rate higher. room amazing view Andaman Sea. booked family connecting Seaview room level 12. room top toe window wall view azure sky turquoise ocean water, wardrobe mirror created amazingly beautiful space donÃÂt mind sitting room absolutely nothing. bed, quilt pillows comfortable set ever experienced actually fixed insomnia. Beach - nice setting family. However itÃÂs private beach cluttered beachcombers. ocean water wasnÃÂt clean enough us swim let nothing hotel itself. Pool - infinity pool breathtaking. However kids pool quite scary bucket waterfall. water slide also suitable young kids. KiddyÃÂs club - godsend. rained half time hotel, spent quite bit time play area. ladies went way make us feel comfortable; Salmi, Nurul Iqa. keep place fun, clean comfortable kids also parents. interactive time. made us want spend time sunny day rather outside making sandcastle. Hospitality - staff friendly. ladies kids club (Salmi - thank gift children still play it!, Iqa Nurul) best thing, bellboys (I cannot remember names amazing!!), Jendela restaurant peeps (Opi - thanks lattes!!), housekeeper leaves lovely bag bath salt everyday. room service order food bit touch go though maybe due peak time there. would come room views, bed pillows, kidsÃÂs club!! Thank making stay memorable.",Quest58194650728,Positive,0.303891782
3006,Pulau Pinang,Summer Tree Hotel,2023,5,1/9/2023,"would like escape hustle bustle city, hidden gem place escape to! Although school holiday week Singapore, many Singaporeans visited Penang, hotel almost deserted. many people around. fact, swam late mornings mid-afternoons, person pool! Platinum member, briefly demoted Gold, still received room upgrade Superior Seaview balcony, Premier Seaview balcony. great view Andaman sea, pristine beach, beautiful sunset! Rafa front desk staff checked in. extremely friendly, respectful chatty. patiently listened rambling crazy Accor Plus was. hotel loyalty programs, like Hilton Honors GHA Discovery extending elite membership tier (Gold Platinum, respectively) 2024 end 2023, Accor Plus chose 31 Aug 2023 cut-off date determine membership tier next 12 months. unfair, instead 12 months, got 8 months earn stay points. craziest thing 400 points shy 14,000 points required keep Platinum tier. stay Angsana would qualified retain Platinum. But, chose demote Gold anyway, stay Angsana Teluk Bahang. impossible travel Southeast Asia 4th quarter 2022. So, members basically 3 months earn points 2022. loyalty programs extend elite status members, like received Hilton Honors GHA Discovery, chose demote me. worst hotel loyalty program ever! Luckily, still received elite tier membership recognition Angsana Teluk Bahang, kudos Rafa front desk, checked in, Amalina, Haiza Zul Jendela restaurant dining throughout stay, well Anis checked out. Haiza deserves extra mention. wait staff waiting table 4 5 days dined Jendela. would return ask everything was, moments served food, asked needed anything. polite caring, indeed! Although service almost impeccable, perhaps tips pointers hotel management improve on: 1. House keeping staff instructed screw shampoo, conditioner body wash ceramic dispenser tightly refilling. grabbed ceramic conditioner dispenser neck, expecting dispenser screwed body. ceramic body dropped shattered. Luckily, hotel ask pay it, fault plastic dispenser screwed ceramic body. 2. Make sure body lotion available room. 2nd night got body lotion, specifically requesting it. default hotels provide shampoo, conditioner, body wash, soap bar body lotion rooms. hours exposing skin harsh sun light chlorine swimming pool, skin got super dry. head town buy body lotion, luckily housekeeping staff came turn-down service, provided body lotion requested. 3. resort hotel private beach provide beach bag room guests use. beach bag room. beach resorts stayed Bali, Sanya Maldives private beaches, provide beach bags rooms. Overall, amazing resort! definitely return again!",Arthur T,Positive,0.12037415
3007,Pulau Pinang,Summer Tree Hotel,2023,5,1/10/2023,"Angsana Hotel management. would like thank much hospitality waiters 18 November 2023 conjunction birthday dinner Jendela Coffee house.. consist Mac, Amalina, Nadia, Oscar, Faz, Haziq, Divya, Krish, Sufi, Rizdwan..I satisfied service come back future..Good food romantic atmosphere..",Yusry Danny,Positive,0.175
3008,Pulau Pinang,Summer Tree Hotel,2023,5,1/11/2023,"One best choices getaway relaxation. Highly recommended couples families. Place overlooking Teluk Bahang Beach breath taking views. hotel well designed modern, rooms spacious facing sea. balcony nice sufficient calm quiet evening. Also offer many services cable TV channels guiding tips tourist shown TV. Reception stylish, fancy, elegant massive Banyan Tree design catches every visitor's eyes. Guests dinner convenient rates great 5-star property. also enjoy 20% flat discounts total bill food beverages. hotel also water sports kiosk beach people take boat ride, paragliding, water activities. Staff welcoming friendly. that, would like dedicated special appreciation Ms. Anis reception consider little sister cares, respects willing serve top standards quality. Also I'd like thank Ms. IKA (Zulaikha) arranged birthday decorations surprised beautiful dinner can't forgotten. I'd love back here, wish make back nearest future.",Jamal Al Hotari,Positive,0.307185714
3009,Pulau Pinang,Summer Tree Hotel,2023,5,1/11/2023,"Hotel best,clean n superb Bfirst delicious,variety dish n yummy Ranger club nice.staff name iqa n kak salmi helpful n nicee too...my kids like much Next time repeat Tq angsana teluk bahang",OnAir33637723822,Positive,0.5
3010,Pulau Pinang,Summer Tree Hotel,2023,3,1/10/2023,"hotel design unique. Breakfast great, though juice option could improved pricey in-room dining. But, somehow feel worth stay Mercure Penang Beach due location similar amenities. recommend companyÃÂs outing activities.",Ahmad U,Positive,0.27
3011,Pulau Pinang,Summer Tree Hotel,2023,5,1/10/2023,"booked hotel beach resort Malaysia Banyan Tree brands. Angsana Penang luxurious hotel meets high standards Banyan Tree group familiar with. premier room stayed amazing sea view National Park horizon, room design chic well equipped modern touches local influence. service throughout, moment arrived, impeccable treated care attention. restaurants great, especially mention incredible dining experience specialty restaurant called No. 11. truly recommend hotel. disappointed.",wanderlust_130581,Positive,0.3035
3012,Pulau Pinang,Summer Tree Hotel,2023,3,1/10/2023,-guest list Aircond & always smells cigarettes. -Level 3 restaurant aircond breakfast & really incomfortable struggling yr 2 kids. -grab allows go in.not convenient house guest walk guard house.,farizul,Positive,0.2
3013,Pulau Pinang,Summer Tree Hotel,2023,5,1/10/2023,"ANGSANA EXUDES GENEROSITY SPIRIT RARELY SEEN first trip Malaysia Island Penang. decide destination 1 week holiday due reputation cultural melting pot similar country birth, Sri Lanka. much research decide enjoy hustle bustle Georgetown first 4 nights 3 nights Teluk Bahang along peaceful coastline. arrival checking E&O Georgetown got Grab Angsana. hotel new architecturally magnificent. gather every room faces clean beautiful Bay. blends landscape yet amazing presence. greeted stepped efficient welcoming check Indera took time explain package also facilities hotel facilitated early check delivery bags suite 822 explanation room features facilities, service warm generous. package included High Tea No.11 indulges delicacies excellent Latte hosted Madelyn enjoyed speaking with. Hotel hosting large conference group aspen stay staff ever attentive guests ensured looked 3 night stay. Breakfast amazing speaks true local cuisine providing many tastes needs guest parts world. enjoyed savory hot breakfast well varied fruit pastries offer. Drinks bit walk real concern. Jendela , day dining space open pool overlooks beach relaxing. lunch couple time 2-3 pm ! Mee Sotong better New World Park written every where! Buffet dinner excellent great value one Accor plus card. special thanks Haiza , Mac teams breakfast dinner. Management Cocktail hour Friday invitation allowed us understand reason Angsana stood among many 5 star Hotels resorts stayed covid. EXCELLENT LEADERSHIP. Sofitel Seam Reap similar management culture. fortunate meet speak Jose Luis Barrera General Manager warm engaging surprised Birthday cake , well KL Wong, Head HR told us lot early days Angsana , SK, Sharon well manager Spa, Pue: positive enthusiastic, reflected fresh faces around hotel eager help spend time talking us. pack included 30 min massage per adult: Thanks Jenny Aquifa excellent massage. Suite Room incredibly generous, floor ceiling windows, balcony, comfortable bedding excellent air conditioning. objective would say live music Jamboree best, pool table drinks made nice place . help 3 piece band around 6 us time. Cocktails Ice Fire may touch lack luster service excellent. Thank hope back . SOON !! Sam Angela",seimonau,Positive,0.399890674
3014,Pulau Pinang,Summer Tree Hotel,2023,5,1/10/2023,ItÃÂs great place rest relaxation fantastic views room. Added bonus itÃÂs beachfront direct access beach. infinity pool also great want relax pool. ThereÃÂs also pavilion lots areas chill relax. Sunset views hotel fantastic. Definitely place visit again.,Shazan A,Positive,0.416666667
3015,Pulau Pinang,Summer Tree Hotel,2023,5,1/10/2023,"first time Penang 3 small kids (5,3,1.5yo) first time Angsana. regrets love it! Check smooth, attended Rafa (i think) service awesome. concierge late call bags. room huge. Deluxe seaview room. However issues w balcony filled house lizards poops. went front desk get rectified Rafa got immediately. hope Angsana recognises valuable asset hotel. Toilet everything else clean issues room. Thou would suggest, pls provide hand soap pantry sink. also missing teaspoon room. Kids playroom okay. toys honestly needs revamp. train magnets rusty, condition toys improved. look like donated second hand toys. Coming Banyan Brand, im sure u guys better. one parent per room playroom makes sense. 3 kids room one parent supervise 3 kids. Westin Ascott playroom dont rule works perfectly fine them. Bfast buffet okay us. Improvements made. eg, name tag food must reflect food itself. Naan chapati. Fried Samosa hashbrowns. Maybe commitmented Team Manager look details make difference. food quality hit miss. Still got room improvements. Many thanks guy egg station. Wonderful service! Kids pool good. like it. Beach near Desaru beach. beyond Hotel's control, prospective guests need manage expectation. Rough sands, seashells. water sports horse back riding, din check pricing. din check spa restaurant. provided 20% guests still pricey foot massage. RM 195 discount 30 mins foot massage.So gif miss. mainly ordered via grab food. U drive out, far actually Batu Feringgi. Would come back? Yup becos view room priceless. U actually doze sound waves splashing.",Ai'shah Y,Positive,0.299761905
3016,Pulau Pinang,Summer Tree Hotel,2023,5,1/9/2023,"Beautifully designed hotel great staff exceptional view. One best swimming pool world! corner Penang Malaysia, enjoy great variety food, nice beach activity, pampered great staff. There's also health clinic near future.",Paradise192019,Positive,0.601666667
3017,Pulau Pinang,Summer Tree Hotel,2023,5,1/9/2023,Thank give us nice room. Thank staff. Best facilities. Good food. Overall Awesome.Thank Ranger Club staff especially Salmi giving kids good hospitality vacation. Congratulations ??,Siti B,Positive,0.5
3018,Pulau Pinang,Summer Tree Hotel,2023,2,1/9/2023,"checked in, staff friendly provide warm greeting. checked in, fleas bed, hands feet bitten. live room 1206. first thought mosquito bite, later checked found flea bite skin swollen extremely itchy also bought anti-inflammatory medicine.",Maggie tan,Positive,0.206060606
3019,Pulau Pinang,Summer Tree Hotel,2023,5,1/9/2023,"pleasantly surprised hotel. doesnÃÂt look like attractive hotel terms architecture- however rooms amenity made brutalist look outside. stayed 4 nights part 8 night stay Malaysia. would definitely go back! Although terms offerings Batu Ferringhi little isolated, short ÃÂGrabÃÂ ride main area visit Hawker markets. loved pool area gym (thoÃÂ small) enough us complete basic workout. beach front hotel clean felt super safe. Staff helpful friendly made us decent coffee everyday! Accor members got 20% discount meals. youÃÂre fly flip holiday reckon place perfect!",Kirsty B,Positive,0.236041667
3020,Pulau Pinang,Summer Tree Hotel,2023,2,1/8/2023,"stunning resort great architecture, design view ruined incompetent inefficient service. relatives (11 us) booked 3 double-bedroom suites stayed 5 nights 26-31 august 2023. Lovely suites rooms took staff hours send us ice buckets, house food worst thing failure contact doctor sick 2 year old niece informed us couldnt get doctor followed up. obviously serve guests care. didnt provide bath towels 2 bedrooms 2 days citing lack towels! Every room service called required follow us NEVER apologised tardiness delays. many times even answer calls dialled room service. one attending luggage loading grab car day departure. service atrocious, reflective bad management. restaurant food lousy too. service food certainly match beauty place. 5 star looking resort 1 star service food. return place recommend anyone stay there.",DayTrip35752297272,Negative,-0.119047619
3021,Pulau Pinang,Summer Tree Hotel,2023,4,1/5/2023,"many great things share resort. Surrounded beautiful surroundings, forest, beach. hospitality excellent, accommodation exceptionally comfortable.",Mohd Yusoff A,Positive,0.71
3022,Pulau Pinang,Summer Tree Hotel,2023,5,1/8/2023,"Dear Angsana Teluk Bahang Hotel, writing express heartfelt gratitude exceptional experience recent stay establishment. moment contacted Syuhada week stay, knew would memorable experience. personalized touch arranging complimentary anniversary decorations exceeded expectations set tone entire visit. warmth genuine smiles greeted upon arrival persisted throughout stay made feel truly welcomed. pleasantly surprised personal touch greeting card General Manager Jose Luis, extending anniversary wishes. attention detail truly distinguishes hotel. breathtaking scenery well-appointed amenities contributed remarkable atmosphere. However, truly stood outstanding level customer service. efforts made team went beyond standard, even surpassing neighboring hotels. dedication ensuring unforgettable stay commendable. Though may first visit Angsana Teluk Bahang, certainly last. already looking forward returning, time plan bring along friends family share wonderful experience hotel provides. Thank creating magical memorable stay. Warm regards, ZFariz",ZFariz,Positive,0.376984127
3023,Pulau Pinang,Summer Tree Hotel,2023,1,1/8/2023,One worst experiences five star hotel. staff lacks customer service skills. Pool staff towel boy enforce pool rules allow teenagers climbing water slides. leads extreme danger young children using slides. Pool staff towel boy none presence time. allow parents spend time together kids playroom. One absurd rules five star hotel. One consider booking Hard Rock instead,Chih Ming L,Negative,-0.363333333
3024,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"Peace, Tranquillity & Style Penang Island! Outstanding everything. Service, food accommodation excellent. size room large beautiful balcony sea view. small issue traffic congestion around Georgetown!",markD2573OJ,Positive,0.450357143
3025,Pulau Pinang,Summer Tree Hotel,2023,5,1/8/2023,"kids love stay here..everything nice especially kidsÃÂ ranger. Puan Salmi kind, helpful lovely. swimming pool much fun. kids enjoy much! Definitely weÃÂll come back soon!",RosA,Positive,0.322222222
3026,Pulau Pinang,Summer Tree Hotel,2023,4,1/7/2023,"hotel located pretty remote place. arrived, worried security provided hotel. went dinner, returned guards checked car allowing us get in. also realised entrance, exit even beach area guards standby. made feel relieved. Another thing is, hotel relaxing quiet since far busy areas Ferringhi. perfect us. took family connecting room, deluxe seaview room connected superior seaview room. rooms Angsana Hotel faces sea. found hotelÃÂs architecture brilliant, since us prefer seaview. rooms spacious accommodate us (4 adults 2 children). rooms design family friendly. love toilets design - bright, clean ventilation system good. 2 pools, family infinity pool. Family pool ground floor. Infinity pool level 3, need walk lobby take lift level 3 main building. floor lobby rather wet slippery due swimmers need walk lobby makes worried mother (or seniors) might accidentally slip. Jendela, sliding door edge caused husband trip nearly fall breakfast time. Luckily hurt. wished comment avoid future accidents. sound proof divan placed connected doors left room. thought housekeeping take clean room not. arrange another place put eyesore. pantry area practical. staff friendly check check procedures smooth.",Chooi75,Positive,0.324333333
3027,Pulau Pinang,Summer Tree Hotel,2023,5,1/7/2023,"relaxing 4N stay check-in smooth Syu front desk booked Angsana Wing 8th storey. room commanding view infinity pool, beach Andaman Sea room bathroom spacious stand alone bath tub Room service efficient prompt arrival drinks fridge complimentary first day. hotel conscious environment going green Free bottled water provided every day. room key card wooden. plastic straws used F&B ate meals hotel except one lunch George Town ate breakfasts lunches Jendela dinners Jendala No. 11. thoroughly enjoyed dinners witnessed beautiful sunset restaurants serve good food. written separate reviews 2 restaurants spent time relaxing pool side, lazing around short Spa Also gazing open sea. dream holiday Enjoying food, let mind go free, deadlines shut hustle bustle city life. Syu also handled check efficiently one complaint . requested morning call day checkout . overlooked . Thankfully biological clocks woked us would missed flight home",HedyTan,Positive,0.223529412
3028,Pulau Pinang,Summer Tree Hotel,2023,4,1/7/2023,Great gateway away noisy city. Super relaxing time Angsana awesome views sea. Staff welcoming. Got upgraded Sky garden room beautiful views sea forest reserve. Spectacular!,Marek G,Positive,0.746666667
